"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-01","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","109","","","","0"
"2018-04","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","74","","","","0"
"2018-07","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","36","","","","0"
"2018-10","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","71","","","","0"
"2019-01","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","77","","","","0"
"2019-04","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","24","","","","0"
"2019-07","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","-15","","","","0"
"2019-10","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","43","","","","0"
"2020-01","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","8","","","","0"
"2020-04","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","0","","","","0"
"2020-07","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834792","5.6","-43","","","","0"
